RID,source_nodeip,destination_nodeip,start_time,source_port,destination_port,flags,site,asn,num_packets,num_bytes,flow_trajectories_ip,proto,Label
10.42.0.151-101.226.103.112-57630-80-6,210.182.209.2,1.9.22.80,1415772638,22,65392,-AP---,c9f0f,c4ca4,5,420,159.253.109.184,TCP,0
10.42.0.211-23.21.51.186-51621-443-6,178.161.192.81,42.96.139.100,1415718755,65466,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,159.253.109.184,UDP,1
10.42.0.211-121.12.98.63-49720-80-6,178.161.192.81,124.254.7.51,1415656182,55761,22,"-A----,-AP---",c9f0f,c4ca4,10,904,183.83.254.171,UDP,0
158.85.58.42-10.42.0.211-443-58215-6,178.161.192.81,1.202.59.105,1415706148,51482,22,"-A----,-AP---",c9f0f,c4ca4,10,840,183.83.254.171,UDP,0
10.42.0.211-23.21.95.195-37026-443-6,178.161.192.81,1.202.59.105,1415718742,65449,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,183.83.254.171,UDP,0
10.42.0.211-66.231.239.124-47686-443-6,178.161.192.81,1.202.59.105,1415780467,37028,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,183.83.254.171,UDP,1
10.42.0.211-10.42.0.1-50919-53-17,183.5.173.175,183.61.185.91,1415780502,22,47042,"-A----,-A--S-,-AP---",c9f0f,c4ca4,3,185,125.64.34.107,TCP,0
10.42.0.211-10.42.0.1-29754-53-17,183.5.173.175,61.191.188.177,1415780501,41589,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,192.154.110.111,TCP,1
10.42.0.211-52.85.101.183-52824-443-6,183.5.173.175,122.54.155.32,1415780502,47042,22,"---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,5,279,61.147.103.88,TCP,0
10.42.0.211-10.42.0.1-17904-53-17,178.161.192.81,61.131.218.218,1415780501,22,41589,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,216.24.195.205,UDP,1
10.42.0.211-64.71.142.124-43426-443-6,117.135.163.154,124.254.7.51,1415780511,42274,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,20,2822,175.184.94.100,TCP,0
172.217.11.46-10.42.0.151-443-55348-6,178.161.192.81,10.202.148.148,1415780511,42283,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,20,2854,175.184.94.100,UDP,1
10.42.0.211-10.42.0.1-57919-53-17,110.7.202.43,108.171.251.20,1415780511,22,42283,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,23,3299,175.184.94.100,TCP,1
10.42.0.211-106.11.94.6-39445-443-6,115.47.52.137,204.45.2.110,1415780515,22,38092,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,175.184.94.100,TCP,0
172.217.10.142-10.42.0.211-80-37633-6,213.164.249.70,183.61.185.21,1415780515,38092,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,175.184.94.100,TCP,1
8.0.6.4-8.6.0.1-0-0-0,173.234.33.194,211.138.44.43,1415780511,22,42274,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,22,3323,175.184.94.100,TCP,0
172.217.1.163-10.42.0.151-443-42562-6,173.234.33.194,211.138.44.43,1415743417,36616,22,"-A----,-AP---",c9f0f,c4ca4,11,828,175.184.94.100,TCP,0
192.229.173.173-10.42.0.42-80-51584-6,173.234.33.194,5.135.134.121,1415775968,22,55784,"-A----,-AP---",c9f0f,c4ca4,6,504,118.122.188.242,TCP,1
172.217.3.106-10.42.0.211-443-60186-6,202.85.214.186,117.84.216.219,1415777967,36800,22,"-A----,-AP---",c9f0f,c4ca4,11,892,50.78.241.206,TCP,1
10.42.0.151-121.29.54.141-47142-80-6,95.167.215.12,218.8.245.179,1415464752,55783,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,50.78.241.206,TCP,0
202.77.129.161-10.42.0.151-80-40135-6,164.124.107.66,61.147.99.187,1415777597,22,55733,"-A----,-AP---",c9f0f,c4ca4,6,504,42.96.158.19,TCP,1
172.217.10.98-10.42.0.151-443-51104-6,96.254.171.2,192.74.239.217,1415764679,22,54597,-AP---,c9f0f,c4ca4,6,504,122.225.101.46,TCP,0
10.42.0.211-64.71.142.95-47105-443-6,96.254.171.2,60.173.14.75,1415772634,22,38700,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,TCP,1
10.42.0.151-27.221.28.142-40841-80-6,60.173.14.74,188.65.14.174,1415751375,22,44329,"-A----,-AP---",c9f0f,c4ca4,5,420,94.228.226.86,TCP,0
172.217.10.130-10.42.0.151-443-57892-6,38.229.1.13,188.65.14.174,1415706163,44329,22,"-A----,-AP---",c9f0f,c4ca4,11,892,94.228.226.86,UDP,1
10.42.0.211-23.206.166.62-58234-80-6,60.173.14.74,98.126.227.18,1415752297,22,36614,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,TCP,0
8.0.6.4-8.6.0.1-0-0-0,60.173.14.74,183.61.185.21,1415504956,55784,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,175.139.222.234,TCP,0
172.217.10.130-10.42.0.151-443-56907-6,61.131.218.218,115.108.73.118,1415771978,22,51622,"-A----,-AP---",c9f0f,c4ca4,6,504,145.53.252.49,TCP,0
172.217.10.42-10.42.0.151-443-34628-6,187.121.45.107,69.175.126.170,1415772547,22,51619,"-A----,-AP---",c9f0f,c4ca4,5,420,145.53.252.49,TCP,0
10.42.0.211-10.42.0.1-7814-53-17,187.121.45.107,178.44.247.86,1415450819,37862,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,145.53.252.49,TCP,0
10.42.0.211-123.125.115.164-44321-443-6,1.80.140.24,178.44.247.86,1415780478,22,35083,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,94.228.226.86,TCP,1
175.100.207.232-10.42.0.211-80-43591-6,1.80.140.24,183.108.103.170,1415780478,35083,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,94.228.226.86,TCP,1
10.42.0.211-10.42.0.1-2223-53-17,195.198.229.18,183.108.103.170,1415663799,62041,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,145.53.252.49,TCP,0
209.10.120.26-10.42.0.211-80-36254-6,195.198.229.18,183.108.103.170,1415772671,22,55774,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,TCP,0
10.42.0.211-64.71.142.120-53881-443-6,1.80.140.24,173.208.246.171,1415775956,22,61123,"-A----,-AP---",c9f0f,c4ca4,6,504,177.98.58.144,TCP,0
10.42.0.211-10.42.0.1-15040-53-17,203.228.186.11,61.160.212.210,1415453153,57902,22,"-A----,-AP---",c9f0f,c4ca4,11,956,177.98.58.144,UDP,1
10.42.0.211-10.42.0.1-58622-53-17,203.228.186.11,61.160.212.210,1415735321,57892,22,"-A----,-AP---",c9f0f,c4ca4,9,788,94.228.226.86,UDP,1
10.42.0.151-10.42.0.1-41623-53-17,2.177.124.127,61.160.212.210,1415452441,51483,22,"-A----,-AP---",c9f0f,c4ca4,11,956,177.98.58.144,TCP,1
221.228.208.94-10.42.0.211-80-34800-6,2.177.124.127,60.191.137.67,1415776788,22,62041,-AP---,c9f0f,c4ca4,6,504,183.83.254.171,TCP,1
10.42.0.151-10.42.0.1-16206-53-17,2.177.124.127,58.81.151.216,1415692839,36813,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,956,183.83.254.171,TCP,1
10.42.0.211-10.42.0.1-55237-53-17,122.116.164.38,58.81.151.216,1415733435,55755,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,183.83.254.171,TCP,0
172.217.9.234-10.42.0.151-443-59341-6,60.173.26.177,123.183.220.57,1415474611,55753,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.245.68.162,TCP,1
209.10.120.26-10.42.0.211-80-47048-6,183.62.194.97,60.173.26.57,1415451085,51249,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,199.193.71.18,TCP,0
172.217.11.35-10.42.0.211-80-39305-6,42.96.151.105,202.85.214.186,1415609992,61123,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,145.53.252.49,TCP,0
10.42.0.151-10.42.0.1-41527-53-17,122.57.18.139,61.147.103.20,1415769690,22,59744,-AP---,c9f0f,c4ca4,6,504,145.53.252.49,TCP,0
172.217.12.174-10.42.0.211-443-38209-6,124.232.161.112,96.254.171.2,1415718682,65372,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,956,145.53.252.49,TCP,1
203.90.242.126-10.42.0.151-443-42978-6,124.232.161.112,122.116.11.65,1415692811,36726,22,"-A----,-AP---",c9f0f,c4ca4,10,904,94.228.226.86,TCP,0
10.42.0.211-10.42.0.1-27784-53-17,124.232.161.112,192.210.51.67,1415780501,22,36621,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,94.228.226.86,TCP,1
203.205.151.212-10.42.0.151-80-34578-6,124.232.161.112,118.244.154.130,1415780501,36621,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,145.53.252.49,TCP,0
172.217.12.195-10.42.0.151-443-33560-6,124.232.161.112,189.69.123.206,1415780499,43573,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,94.228.226.86,TCP,1
172.217.6.206-10.42.0.42-443-37750-6,124.232.161.112,189.69.123.206,1415780499,22,43573,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,822,94.228.226.86,TCP,0
174.35.73.97-10.42.0.211-80-58089-6,124.232.161.112,189.69.123.206,1415780478,40020,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,98.126.227.18,TCP,1
10.42.0.211-123.125.115.190-58143-80-6,117.40.188.58,189.69.123.206,1415780478,22,40020,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,42.96.140.226,TCP,1
10.42.0.42-37.1.204.175-46366-80-6,220.181.168.154,120.209.152.250,1415780512,42288,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,19,2808,61.147.119.186,TCP,0
172.217.3.98-10.42.0.211-443-42580-6,141.212.121.28,115.239.229.226,1415780511,42277,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,20,2822,187.94.62.250,TCP,1
10.42.0.211-10.42.0.1-60975-53-17,77.223.155.80,109.169.217.113,1415780511,22,42277,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,23,3427,61.147.103.20,TCP,0
202.77.129.150-10.42.0.42-80-40127-6,77.223.155.80,109.169.217.113,1415780503,55669,22,"---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,5,279,175.192.187.181,TCP,0
10.42.0.211-10.42.0.1-25422-53-17,118.244.155.83,116.255.246.74,1415780512,22,42288,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,21,2743,175.192.187.181,TCP,1
202.77.129.150-10.42.0.211-80-45475-6,61.147.103.88,58.221.229.94,1415780503,22,55669,"-A----,-AP---",c9f0f,c4ca4,3,961,175.192.187.181,TCP,1
10.42.0.211-10.42.0.1-30223-53-17,117.40.188.58,209.240.63.45,1415780522,22,56690,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,5,294,175.192.187.181,TCP,0
10.42.0.211-10.42.0.1-63344-53-17,202.133.233.12,209.240.63.45,1415777537,22,43602,"-A----,-AP---",c9f0f,c4ca4,3,252,61.131.218.218,TCP,1
172.217.10.232-10.42.0.211-443-55481-6,202.133.233.12,46.166.169.213,1415780522,56690,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,175.192.187.181,TCP,0
172.217.12.202-10.42.0.211-443-42108-6,124.232.161.112,46.166.169.213,1415385649,51258,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,42.96.157.52,TCP,1
172.217.7.196-10.42.0.211-443-36547-6,203.228.186.11,46.166.169.213,1415718731,65430,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,892,175.192.187.181,UDP,0
239.255.255.250-10.42.0.211-1900-42677-17,81.28.32.80,78.84.150.236,1415750193,22,51241,"-A----,-AP---",c9f0f,c4ca4,6,504,175.192.187.181,TCP,1
10.42.0.211-10.42.0.1-26143-53-17,81.28.32.80,78.84.150.236,1415620200,57919,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,114.80.200.102,TCP,0
172.217.3.106-10.42.0.151-443-46103-6,67.86.74.75,219.235.8.241,1415451213,57896,22,"-A----,-AP---",c9f0f,c4ca4,11,956,212.143.75.65,TCP,0
10.42.0.151-10.42.0.1-5481-53-17,42.96.156.30,85.233.67.8,1415762763,22,57884,"-A----,-AP---",c9f0f,c4ca4,6,504,60.190.222.205,TCP,0
10.42.0.211-54.192.36.47-51815-80-6,218.3.160.26,222.241.150.140,1415776403,22,51258,"-A----,-AP---",c9f0f,c4ca4,6,504,212.143.75.65,TCP,0
172.217.6.234-10.42.0.211-443-40129-6,122.226.109.101,61.131.218.218,1415538065,56996,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,182.18.14.180,TCP,0
203.205.158.55-10.42.0.211-80-40693-6,124.232.161.112,61.191.188.177,1415755832,22,56994,"-A----,-AP---",c9f0f,c4ca4,7,588,222.186.52.45,TCP,1
10.42.0.151-87.240.165.80-42098-80-6,60.173.8.163,61.152.169.251,1415450268,56994,22,"-A----,-AP---",c9f0f,c4ca4,13,1060,190.183.134.57,TCP,1
10.42.0.211-69.147.82.60-42764-443-6,58.220.242.130,10.204.214.141,1415427565,55776,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,190.183.134.57,TCP,0
172.217.10.138-10.42.0.42-443-44694-6,199.180.116.131,10.204.214.141,1415771590,22,55772,"-A----,-AP---",c9f0f,c4ca4,6,504,58.137.10.218,UDP,0
10.42.0.211-123.125.115.164-42269-443-6,203.228.186.11,10.204.214.141,1415454312,55747,22,"-A----,-AP---",c9f0f,c4ca4,11,892,58.137.10.218,UDP,0
10.42.0.211-10.42.0.1-19545-53-17,59.63.167.3,10.204.214.141,1415464173,55745,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,58.137.10.218,TCP,1
221.228.208.97-10.42.0.42-80-36444-6,5.135.134.121,118.168.88.5,1415452173,57910,22,"-A----,-AP---",c9f0f,c4ca4,11,956,183.83.254.171,TCP,1
183.79.250.123-10.42.0.211-443-33953-6,60.191.170.186,118.168.88.5,1415483371,57907,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,183.83.254.171,TCP,1
8.0.6.4-8.6.0.1-0-0-0,46.20.1.234,118.168.88.5,1415773651,22,51485,"-A----,-AP---",c9f0f,c4ca4,5,420,183.83.254.171,TCP,1
220.243.219.55-10.42.0.211-80-41305-6,46.20.1.234,118.168.88.5,1415503232,51476,22,"-A----,-AP---",c9f0f,c4ca4,11,956,183.83.254.171,TCP,1
172.217.9.232-10.42.0.151-443-38495-6,142.0.79.60,118.168.88.5,1415483382,38707,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,114.80.200.102,TCP,0
10.42.0.211-10.42.0.1-30116-53-17,142.0.79.60,118.168.88.5,1415512982,38663,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,118.244.132.61,TCP,1
10.42.0.211-112.80.248.220-43804-443-6,125.24.27.21,88.80.15.70,1415776355,22,54031,"-A----,-AP---",c9f0f,c4ca4,5,420,98.143.36.192,UDP,0
198.11.189.16-10.42.0.211-443-42583-6,125.24.27.21,88.80.15.70,1415533810,54031,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,174.139.80.138,UDP,0
172.217.12.142-10.42.0.211-443-56154-6,125.24.27.21,88.80.15.70,1415450395,55780,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,42.96.143.183,UDP,0
180.76.151.225-10.42.0.42-80-51660-6,125.24.27.21,88.80.15.70,1415776908,22,61125,"-A----,-AP---",c9f0f,c4ca4,6,504,69.175.126.170,UDP,1
172.217.11.46-10.42.0.211-443-36373-6,125.24.27.21,88.80.15.70,1415622095,51621,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,175.111.192.6,UDP,0
10.42.0.211-10.42.0.1-55541-53-17,125.24.27.21,121.28.11.180,1415765555,22,55735,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,UDP,1
10.42.0.211-64.71.142.120-55480-443-6,125.24.27.21,88.80.15.70,1415656172,43602,22,"-A----,-AP---",c9f0f,c4ca4,12,944,94.228.226.86,UDP,0
10.42.0.211-125.39.133.40-50941-80-6,125.24.27.21,88.80.15.70,1415772080,22,51815,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,UDP,1
203.205.158.61-10.42.0.211-80-44729-6,122.117.68.241,88.80.15.70,1415710866,36802,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,61.164.151.8,TCP,0
10.42.0.211-119.146.74.33-57170-443-6,1.164.71.14,88.80.15.70,1415772621,22,43160,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,TCP,1
10.42.0.151-115.239.210.141-35798-443-6,1.164.71.14,88.80.15.70,1415334355,43160,22,"-A----,-AP---",c9f0f,c4ca4,11,892,192.95.1.132,TCP,1
10.42.0.211-10.42.0.1-23510-53-17,61.131.218.218,88.80.15.70,1415636709,51245,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,50.83.56.181,TCP,0
8.0.6.4-8.6.0.1-0-0-0,60.173.14.74,88.80.15.70,1415459021,55735,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,50.83.56.181,TCP,1
172.217.9.227-10.42.0.42-443-41926-6,60.173.14.74,88.80.15.70,1415606734,51815,22,"-A----,-AP---",c9f0f,c4ca4,11,892,220.181.168.156,TCP,0
10.42.0.211-123.125.29.138-57381-443-6,60.173.14.74,88.80.15.70,1415612067,56895,22,"-A----,-AP---",c9f0f,c4ca4,11,956,220.163.148.55,TCP,0
183.79.215.139-10.42.0.151-443-35467-6,222.175.158.114,88.80.15.70,1415780471,22,47180,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,117.41.229.132,TCP,1
205.204.101.196-10.42.0.211-443-45368-6,222.175.158.114,88.80.15.70,1415780471,47180,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,201.211.125.21,TCP,1
10.42.0.211-104.193.88.102-55887-443-6,210.207.207.238,88.80.15.70,1415780523,22,38808,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,874,201.211.125.21,TCP,0
174.35.73.136-10.42.0.211-443-57911-6,210.207.207.238,88.80.15.70,1415780518,40661,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,94.228.226.86,TCP,1
10.42.0.211-23.208.26.242-56561-443-6,203.228.186.11,88.80.15.70,1415780518,22,40661,"-A----,-A--S-,-AP---",c9f0f,c4ca4,3,185,94.228.226.86,UDP,0
172.217.12.142-10.42.0.151-443-60350-6,203.228.186.11,88.80.15.70,1415776535,22,55792,"-A----,-AP---",c9f0f,c4ca4,6,504,94.228.226.86,UDP,1
175.100.207.231-10.42.0.211-443-60085-6,94.73.233.61,88.80.15.70,1415772160,22,55763,"-A----,-AP---",c9f0f,c4ca4,5,420,94.228.226.86,ICMP,0
10.42.0.151-52.192.237.93-36494-443-6,94.73.233.61,88.80.15.70,1415661654,51238,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,175.111.192.6,ICMP,1
202.77.129.185-10.42.0.151-80-50770-6,94.73.233.61,88.80.15.70,1415772732,22,51645,"-A----,-AP---",c9f0f,c4ca4,6,504,183.83.254.171,ICMP,0
172.217.9.227-10.42.0.42-443-60974-17,94.73.233.61,88.80.15.70,1415777450,57908,22,"-A----,-AP---",c9f0f,c4ca4,11,892,210.182.209.2,ICMP,0
172.217.12.142-10.42.0.151-443-58730-6,175.139.128.171,88.80.15.70,1415777438,22,44328,"-A----,-AP---",c9f0f,c4ca4,6,504,183.83.254.171,TCP,0
220.181.7.190-10.42.0.211-443-41188-6,175.139.128.171,88.80.15.70,1415527231,34091,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,183.83.254.171,TCP,0
175.100.207.232-10.42.0.211-80-38118-6,175.139.128.171,88.80.15.70,1415497087,55775,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.175.126.170,TCP,0
208.80.154.224-10.42.0.211-443-41413-6,198.108.83.184,88.80.15.70,1415775843,22,55759,"-A----,-AP---",c9f0f,c4ca4,6,504,69.175.126.170,TCP,1
172.217.6.225-10.42.0.211-443-37765-6,198.108.83.184,88.80.15.70,1415451160,48844,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,217.172.179.21,TCP,1
203.205.191.24-10.42.0.42-80-59546-6,164.124.107.66,88.80.15.70,1415772907,22,51625,"-A----,-AP---",c9f0f,c4ca4,5,420,69.175.126.170,TCP,0
10.42.0.211-10.42.0.1-19859-53-17,118.123.6.46,88.80.15.70,1415474670,55727,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.175.126.170,TCP,0
10.42.0.211-123.125.29.220-34638-80-6,113.123.220.161,88.80.15.70,1415595810,50605,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.175.126.170,ICMP,0
172.217.11.14-10.42.0.151-443-50252-6,113.123.220.161,88.80.15.70,1415762822,22,50559,"-A----,-AP---",c9f0f,c4ca4,6,504,69.175.126.170,TCP,1
10.42.0.211-54.192.36.163-59994-443-6,113.123.220.161,88.80.15.70,1415720974,59464,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,220.181.168.154,TCP,1
10.42.0.211-23.21.95.195-35197-443-6,113.123.220.161,88.80.15.70,1415766077,22,62409,"-A----,-AP---",c9f0f,c4ca4,6,504,94.142.155.123,TCP,1
10.42.0.211-64.71.142.125-56859-443-6,37.9.53.2,88.80.15.70,1415686825,62409,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,61.130.70.38,TCP,1
10.42.0.151-10.42.0.1-38740-53-17,194.170.148.1,88.80.15.70,1415771070,22,36722,"-A----,-AP---",c9f0f,c4ca4,5,420,61.164.151.8,TCP,1
10.42.0.211-23.1.141.68-45228-443-6,203.228.186.11,88.80.15.70,1415775796,22,38670,"-A----,-AP---",c9f0f,c4ca4,5,420,173.79.19.58,UDP,0
172.217.9.227-10.42.0.211-443-49057-6,115.78.238.149,88.80.15.70,1415478605,38675,22,"-A----,-AP---",c9f0f,c4ca4,11,892,60.191.170.186,TCP,1
10.42.0.151-52.177.171.143-57973-443-6,115.78.238.149,88.80.15.70,1415772853,22,55782,"-A----,-AP---",c9f0f,c4ca4,6,504,119.191.59.224,TCP,0
202.77.129.161-10.42.0.211-80-45677-6,216.99.156.74,88.80.15.70,1415777037,22,36796,"-A----,-AP---",c9f0f,c4ca4,6,504,42.96.154.249,TCP,0
10.42.0.42-104.192.110.245-41828-80-6,115.78.238.149,88.80.15.70,1415768831,22,37874,"-A----,-AP---",c9f0f,c4ca4,5,420,199.59.88.44,TCP,0
10.42.0.42-52.94.232.32-34942-443-6,115.78.238.149,88.80.15.70,1415777329,22,48833,"-A----,-AP---",c9f0f,c4ca4,6,504,199.231.189.130,TCP,1
10.42.0.211-95.213.11.133-40127-80-6,115.78.238.149,88.80.15.70,1415450651,51625,22,"-A----,-AP---",c9f0f,c4ca4,11,892,115.236.59.68,TCP,0
10.42.0.1-10.42.0.42-53-12413-17,115.78.238.149,88.80.15.70,1415475221,51624,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,192.157.253.153,TCP,1
10.42.0.211-96.7.201.51-51328-443-6,115.78.238.149,88.80.15.70,1415780501,22,57933,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,5,798,64.71.191.54,TCP,0
202.77.129.146-10.42.0.151-80-60343-6,115.78.238.149,88.80.15.70,1415780501,57933,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,199.59.88.12,TCP,1
10.42.0.211-123.125.29.220-52069-80-6,117.40.188.58,88.80.15.70,1415780511,22,42280,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,23,3427,217.174.52.166,TCP,0
222.73.28.96-10.42.0.211-80-41487-6,10.202.148.148,88.80.15.70,1415780531,22,41417,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,198.52.110.72,UDP,1
10.42.0.42-106.39.162.36-36379-80-6,103.8.78.75,88.80.15.70,1415780531,41417,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,61.131.218.218,TCP,1
172.217.10.110-10.42.0.151-443-42067-6,103.8.78.75,88.80.15.70,1415545310,51811,22,"-A----,-AP---",c9f0f,c4ca4,10,840,192.210.54.220,TCP,0
10.42.0.211-10.42.0.1-3715-53-17,177.41.174.243,88.80.15.70,1415730469,51814,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,176.61.139.128,TCP,1
180.76.149.207-10.42.0.211-30320-60044-6,177.41.174.243,88.80.15.70,1415736492,22,38683,"-A----,-AP---",c9f0f,c4ca4,5,420,176.61.139.128,TCP,0
8.0.6.4-8.6.0.1-0-0-0,222.189.238.106,88.80.15.70,1415773066,22,38668,"-A----,-AP---",c9f0f,c4ca4,6,504,176.61.139.128,TCP,0
172.217.6.206-10.42.0.42-443-57578-6,117.40.188.58,96.254.171.2,1415494563,38668,22,"-A----,-AP---",c9f0f,c4ca4,11,956,182.18.14.180,TCP,1
10.42.0.151-121.12.98.78-58855-80-6,85.18.108.253,96.254.171.2,1415773120,22,51627,"-A----,-AP---",c9f0f,c4ca4,6,504,124.254.7.51,TCP,1
10.42.0.1-10.42.0.42-53-49382-17,85.18.108.253,88.80.15.70,1415772303,22,50653,"-A----,-AP---",c9f0f,c4ca4,6,504,199.59.88.44,TCP,0
163.177.93.222-10.42.0.151-80-37270-6,203.228.186.11,88.80.15.70,1415475639,51821,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,124.254.7.51,UDP,1
239.255.255.250-10.42.0.1-1900-47597-17,46.166.169.213,88.80.15.70,1415692617,36484,22,"----S-,-A----,-AP---",c9f0f,c4ca4,12,1008,42.96.140.226,TCP,0
172.217.12.206-10.42.0.151-443-44129-6,46.166.169.213,88.80.15.70,1415382723,43431,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,218.29.188.22,TCP,1
162.208.22.39-10.42.0.42-443-55493-6,46.166.169.213,88.80.15.70,1415724774,37873,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,222.186.52.64,TCP,0
10.42.0.211-123.125.29.138-42206-80-6,212.156.0.35,88.80.15.70,1415769392,63336,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,956,222.171.107.18,ICMP,1
10.42.0.211-23.201.25.161-42555-443-6,212.156.0.35,88.80.15.70,1415757396,22,37856,"-A----,-AP---",c9f0f,c4ca4,5,420,117.41.246.218,ICMP,0
10.42.0.211-103.235.46.211-48275-443-6,42.96.155.237,88.80.15.70,1415780521,22,59022,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1073,113.11.194.210,TCP,0
10.42.0.211-23.1.25.50-33955-443-6,61.130.70.38,88.80.15.70,1415780521,59022,22,"----S-,---R--,-A----,-A---F,-AP---",45c48,c4ca4,7,385,118.244.146.102,TCP,0
10.42.0.211-23.203.90.113-34715-443-6,209.81.104.66,88.80.15.70,1415780578,22,59540,"-A----,-A---F,-A--S-,-AP---",45c48,c4ca4,5,1129,113.11.194.210,TCP,0
172.217.3.110-10.42.0.42-443-51315-6,142.0.132.79,88.80.15.70,1415473886,38658,22,"-A----,-AP---",45c48,c4ca4,12,1008,113.11.194.210,TCP,0
10.42.0.211-23.206.125.17-50502-80-6,61.131.218.218,88.80.15.70,1415753785,22,38614,"-A----,-AP---",45c48,c4ca4,6,504,113.11.194.210,TCP,1
